@relation anneal-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute family=- numeric
@attribute family=GB numeric
@attribute family=GK numeric
@attribute family=GS numeric
@attribute family=TN numeric
@attribute family=ZA numeric
@attribute family=ZF numeric
@attribute family=ZH numeric
@attribute family=ZM numeric
@attribute family=ZS numeric
@attribute product-type=C numeric
@attribute product-type=H numeric
@attribute product-type=G numeric
@attribute steel=- numeric
@attribute steel=R numeric
@attribute steel=A numeric
@attribute steel=U numeric
@attribute steel=K numeric
@attribute steel=M numeric
@attribute steel=S numeric
@attribute steel=W numeric
@attribute steel=V numeric
@attribute carbon numeric
@attribute hardness numeric
@attribute temper_rolling=T numeric
@attribute condition=- numeric
@attribute condition=S numeric
@attribute condition=A numeric
@attribute condition=X numeric
@attribute formability=- numeric
@attribute formability=1 numeric
@attribute formability=2 numeric
@attribute formability=3 numeric
@attribute formability=4 numeric
@attribute formability=5 numeric
@attribute strength numeric
@attribute non-ageing=N numeric
@attribute surface-finish=- numeric
@attribute surface-finish=P numeric
@attribute surface-finish=M numeric
@attribute surface-quality=- numeric
@attribute surface-quality=D numeric
@attribute surface-quality=E numeric
@attribute surface-quality=F numeric
@attribute surface-quality=G numeric
@attribute enamelability=- numeric
@attribute enamelability=1 numeric
@attribute enamelability=2 numeric
@attribute enamelability=3 numeric
@attribute enamelability=4 numeric
@attribute enamelability=5 numeric
@attribute bc=Y numeric
@attribute bf=Y numeric
@attribute bt=Y numeric
@attribute bw/me=- numeric
@attribute bw/me=B numeric
@attribute bw/me=M numeric
@attribute bl=Y numeric
@attribute m=Y numeric
@attribute chrom=C numeric
@attribute phos=P numeric
@attribute cbond=Y numeric
@attribute marvi=Y numeric
@attribute exptl=Y numeric
@attribute ferro=Y numeric
@attribute corr=Y numeric
@attribute blue/bright/varn/clean=- numeric
@attribute blue/bright/varn/clean=B numeric
@attribute blue/bright/varn/clean=R numeric
@attribute blue/bright/varn/clean=V numeric
@attribute blue/bright/varn/clean=C numeric
@attribute lustre=Y numeric
@attribute jurofm=Y numeric
@attribute s=Y numeric
@attribute p=Y numeric
@attribute shape=SHEET numeric
@attribute thick numeric
@attribute width numeric
@attribute len numeric
@attribute oil=- numeric
@attribute oil=Y numeric
@attribute oil=N numeric
@attribute bore=0 numeric
@attribute bore=500 numeric
@attribute bore=600 numeric
@attribute bore=760 numeric
@attribute packing=- numeric
@attribute packing=1 numeric
@attribute packing=2 numeric
@attribute packing=3 numeric
@attribute NewNumeric0 numeric
@attribute NewNumeric1 numeric
@attribute NewNumeric2 numeric
@attribute NewNumeric3 numeric
@attribute NewNumeric4 numeric
@attribute NewNumeric5 numeric
@attribute NewNumeric6 numeric
@attribute NewNumeric7 numeric
@attribute NewNumeric8 numeric
@attribute NewNumeric9 numeric
@attribute NewNumeric10 numeric
@attribute NewNumeric11 numeric
@attribute NewNumeric12 numeric
@attribute NewNumeric13 numeric
@attribute NewNumeric14 numeric
@attribute NewNumeric15 numeric
@attribute NewNumeric16 numeric
@attribute NewNumeric17 numeric
@attribute NewNumeric18 numeric
@attribute NewNumeric19 numeric
@attribute NewNumeric20 numeric
@attribute NewNumeric21 numeric
@attribute NewNumeric22 numeric
@attribute NewNumeric23 numeric
@attribute NewNumeric24 numeric
@attribute NewNumeric25 numeric
@attribute NewNumeric26 numeric
@attribute NewNumeric27 numeric
@attribute NewNumeric28 numeric
@attribute NewNumeric29 numeric
@attribute NewNumeric30 numeric
@attribute NewNumeric31 numeric
@attribute NewNumeric32 numeric
@attribute NewNumeric33 numeric
@attribute NewNumeric34 numeric
@attribute NewNumeric35 numeric
@attribute NewNumeric36 numeric
@attribute NewNumeric37 numeric
@attribute NewNumeric38 numeric
@attribute NewNumeric39 numeric
@attribute NewNumeric40 numeric
@attribute NewNumeric41 numeric
@attribute NewNumeric42 numeric
@attribute NewNumeric43 numeric
@attribute NewNumeric44 numeric
@attribute class {1,2,3,4,5,U}

@data
?,?,?,?,?,?,?,?,?,?,0,0,0,?,?,?,?,?,?,?,?,?,0,0,?,0,1,0,0,0,1,0,0,0,0,0,?,?,?,?,0,0,0,0,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,0,?,?,?,0,0,0.013115,0,?,?,?,1,0,0,0,?,?,?,?,0.370164,0.078914,0.033513,0.651457,0.991651,0.852386,0.476872,0.199212,0.217533,0.589281,0.788869,0.716686,0.229908,0.296313,0.592218,0.015932,0.182747,0.777391,0.528169,0.382468,0.417466,0.942869,0.840276,0.819377,0.720216,0.241137,0.205866,0.138398,0.010637,0.403322,0.140987,0.333419,0.997322,0.517058,0.621988,0.793816,0.074496,0.114226,0.978024,0.380937,0.067424,0.470274,0.61366,0.200584,0.360822,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,1,0,0,0,0,?,?,?,?,0,0,1,0,0,?,?,?,?,?,?,?,?,?,0,1,0,0,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.255319,0.399934,0.854508,?,?,?,1,0,0,0,?,?,?,?,0.708581,0.978939,0.216292,0.393229,0.114629,0.021322,0.067815,0.247504,0.41561,0.507395,0.488042,0.382789,0.834709,0.143384,0.779883,0.654676,0.847641,0.146237,0.396624,0.861321,0.008697,0.4516,0.083818,0.175934,0.795531,0.467392,0.195491,0.378202,0.255755,0.349639,0.985784,0.906724,0.235453,0.391462,0.221074,0.04064,0.310557,0.324154,0.845365,0.898546,0.226597,0.131021,0.663112,0.416399,0.680661,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.148936,0.865574,1,?,?,?,1,0,0,0,?,?,?,?,0.865848,0.90813,0.921487,0.972418,0.556329,0.994583,0.656744,0.633461,0.211152,0.497385,0.270787,0.272147,0.834641,0.399499,0.30199,0.248841,0.541044,0.921153,0.038915,0.606709,0.937161,0.752611,0.851889,0.195275,0.232502,0.186266,0.055508,0.743894,0.977935,0.650857,0.709381,0.390354,0.494945,0.366389,0.847425,0.432537,0.312477,0.397934,0.302823,0.177486,0.276988,0.289791,0.566208,0.712432,0.443704,2
?,?,?,?,?,?,?,?,?,?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,1,0,0,0,0,?,?,?,?,0,0,1,0,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0.787234,0.4,0,?,?,?,1,0,0,0,?,?,?,?,0.368241,0.081106,0.610114,0.941622,0.155199,0.822804,0.207751,0.335814,0.341404,0.048943,0.93146,0.116115,0.380768,0.474363,0.228491,0.813515,0.200523,0.816973,0.53968,0.66902,0.430459,0.40139,0.191952,0.611628,0.884696,0.401676,0.591264,0.95276,0.461358,0.039217,0.532225,0.478839,0.763221,0.181618,0.875215,0.175542,0.723853,0.012149,0.620166,0.962697,0.348954,0.756633,0.528191,0.558097,0.351553,3
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,0,1,0,0,0,0,?,?,?,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.12234,0.219672,0.12541,?,?,?,1,0,0,0,?,?,?,?,0.244598,0.018144,0.124606,0.120314,0.327131,0.357694,0.749296,0.753442,0.001208,0.356461,0.193974,0.218379,0.514303,0.959128,0.228426,0.821705,0.468945,0.483628,0.270199,0.149261,0.007497,0.200182,0.51181,0.33334,0.444691,0.119122,0.97074,0.010654,0.721057,0.325755,0.536997,0.694563,0.477151,0.056911,0.191705,0.93836,0.568976,0.41406,0.762499,0.663484,0.459264,0.151802,0.867702,0.36736,0.127287,3
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.588235,0,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,0,0,1,0,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0.015957,0.4,0,?,?,?,1,0,0,0,?,?,?,?,0.943784,0.618413,0.030974,0.08454,0.094764,0.141133,0.488667,0.55387,0.665473,0.019388,0.722972,0.429696,0.106563,0.439103,0.481888,0.266302,0.757739,0.896525,0.085781,0.577697,0.667236,0.375812,0.682963,0.38572,0.254286,0.223361,0.206467,0.5654,0.51073,0.585197,0.636856,0.16492,0.966213,0.169231,0.751073,0.944899,0.513508,0.583436,0.956321,0.542848,0.406297,0.584049,0.070618,0.923531,0.30135,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,1,0,0,0,0,?,?,?,?,0,0,1,0,0,?,?,?,?,?,?,?,?,?,0,1,0,0,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.255319,0.4,0.030738,?,?,?,1,0,0,0,?,?,?,?,0.302709,0.751569,0.444352,0.73675,0.663632,0.222013,0.816027,0.329543,0.209352,0.347545,0.109498,0.668604,0.514114,0.823194,0.255426,0.402149,0.647671,0.329171,0.136555,0.227059,0.429994,0.016497,0.505503,0.437793,0.48605,0.734766,0.361004,0.173782,0.781899,0.574161,0.985792,0.330495,0.265719,0.040905,0.213626,0.393283,0.273539,0.276156,0.450925,0.590833,0.489311,0.162903,0.530253,0.746502,0.472599,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,1,0,0,0,0,?,?,?,?,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0.255319,0.4,0,?,?,?,1,0,0,0,?,?,?,?,0.936635,0.873507,0.827943,0.708844,0.570858,0.997409,0.940395,0.671277,0.057185,0.290873,0.310402,0.031892,0.793982,0.568296,0.578556,0.012667,0.533053,0.100503,0.921717,0.419834,0.553416,0.35307,0.566216,0.097146,0.75412,0.415781,0.744089,0.830711,0.916485,0.625788,0.134187,0.089289,0.555007,0.798109,0.795826,0.816922,0.788928,0.482033,0.912196,0.921562,0.522886,0.760595,0.314089,0.123833,0.925255,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,1,0,0,0,0,?,?,?,?,0,0,1,0,0,?,?,?,?,?,?,?,0,?,0,1,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.361436,0.852459,0.156148,?,?,?,1,0,0,0,?,?,?,?,0.266337,0.35798,0.902164,0.614884,0.408585,0.666892,0.7832,0.665348,0.280552,0.965865,0.679404,0.419639,0.744024,0.374692,0.097568,0.055239,0.851709,0.850449,0.283717,0.419844,0.07821,0.0491,0.785699,0.301729,0.245624,0.190359,0.501327,0.114538,0.844039,0.005255,0.879652,0.101846,0.155221,0.73353,0.82281,0.35135,0.889563,0.86944,0.809549,0.436924,0.941832,0.929754,0.828885,0.378796,0.360554,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,1,0,0,0,0,?,?,?,?,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.122074,0.865574,0.156148,0,0,1,1,0,0,0,?,?,?,?,0.72091,0.743694,0.840674,0.64444,0.906982,0.287204,0.415156,0.684915,0.967686,0.446715,0.634492,0.227925,0.072563,0.158178,0.858639,0.612413,0.246894,0.254839,0.105248,0.080537,0.91858,0.129898,0.831129,0.256176,0.887153,0.306645,0.118558,0.025464,0.417895,0.015769,0.268715,0.995712,0.223597,0.056301,0.410992,0.557716,0.499829,0.987166,0.18709,0.518823,0.926663,0.06055,0.862794,0.310267,0.640575,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,1,0,0,0,0,?,?,?,?,0,0,1,0,0,?,?,?,?,?,?,?,?,0,0,0,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,1,0.655738,0,?,?,?,0,0,1,0,?,?,?,?,0.852788,0.988526,0.181338,0.12189,0.199438,0.459692,0.398413,0.752443,0.85856,0.328277,0.844962,0.516606,0.470541,0.250879,0.531054,0.216916,0.883453,0.883361,0.357049,0.05307,0.629795,0.237105,0.165305,0.251568,0.757284,0.343836,0.456159,0.78791,0.318972,0.964227,0.111063,0.220237,0.551586,0.353799,0.111236,0.978511,0.588371,0.721698,0.479457,0.622252,0.46385,0.98377,0.505658,0.592575,0.172811,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,1,0,0,0,0,?,?,?,?,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0.12234,0.013115,0,?,?,?,1,0,0,0,?,?,?,?,0.695727,0.470649,0.409629,0.187025,0.006735,0.921311,0.524458,0.981698,0.555115,0.292033,0.497901,0.164857,0.38084,0.397194,0.143,0.879455,0.100317,0.901055,0.769745,0.495202,0.24645,0.932302,0.164268,0.710789,0.71481,0.641979,0.846067,0.339885,0.244953,0.237603,0.964426,0.210704,0.066141,0.718658,0.692293,0.723162,0.88064,0.324777,0.816666,0.315679,0.245487,0.587837,0.409134,0.395429,0.145048,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,0,1,0,0,0,?,?,?,?,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.122074,0.399934,0.156148,?,?,?,1,0,0,0,?,?,?,?,0.722629,0.126527,0.968264,0.378614,0.855482,0.587376,0.744736,0.921507,0.782121,0.83273,0.470189,0.113145,0.821338,0.198495,0.227809,0.995631,0.649348,0.766298,0.614962,0.67663,0.598303,0.191343,0.968051,0.019485,0.268343,0.317248,0.554663,0.13257,0.824384,0.992271,0.837072,0.238788,0.338068,0.42026,0.572356,0.22192,0.118341,0.142362,0.269204,0.206142,0.150857,0.351994,0.370196,0.928297,0.536934,3
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,?,?,?,?,?,0,0,0,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0.095745,0.163934,0,?,?,?,1,0,0,0,?,?,?,?,0.811151,0.362676,0.406377,0.58756,0.222067,0.503749,0.165893,0.923418,0.758214,0.060033,0.463381,0.662239,0.05999,0.012698,0.962587,0.999531,0.038819,0.16731,0.472656,0.502987,0.946933,0.917629,0.244839,0.327391,0.984566,0.718416,0.835677,0.07402,0.248091,0.944119,0.530197,0.313665,0.413496,0.268278,0.956285,0.422303,0.484142,0.750274,0.002894,0.102052,0.210072,0.461542,0.479922,0.777457,0.40821,5
?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,0,1,0,0,0,0,?,?,?,0,0,0,0,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0.601064,0.865574,0,?,?,?,1,0,0,0,?,?,?,?,0.953404,0.160694,0.686129,0.531887,0.678075,0.440975,0.795542,0.266596,0.341987,0.616715,0.119554,0.97465,0.883463,0.136353,0.08039,0.529136,0.629402,0.73202,0.173901,0.484359,0.96021,0.731956,0.959721,0.924965,0.395457,0.752828,0.731105,0.728458,0.873317,0.763975,0.690727,0.907459,0.501701,0.325193,0.385458,0.054498,0.657656,0.952974,0.673644,0.112332,0.003947,0.067207,0.612681,0.736734,0.777916,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,1,0,0,0,0,0,0,0,0.085714,0,0,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.202128,0.4,0.156148,?,?,?,1,0,0,0,?,?,?,?,0.423203,0.183996,0.041657,0.608357,0.558327,0.357074,0.346881,0.634248,0.761196,0.191536,0.969055,0.236373,0.35546,0.306844,0.843108,0.770924,0.896701,0.932176,0.200756,0.977742,0.00895,0.411216,0.735021,0.318255,0.316133,0.134004,0.351402,0.257721,0.669915,0.302661,0.279961,0.311218,0.106916,0.411463,0.350897,0.068299,0.043448,0.889105,0.608277,0.400514,0.134855,0.012133,0.152377,0.639008,0.98925,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,1,0,0,0,0,?,?,?,?,0,0,1,0,0,?,?,?,?,?,?,?,?,?,0,1,0,0,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.255319,0.865574,0.125205,?,?,?,1,0,0,0,?,?,?,?,0.50558,0.647082,0.792586,0.621808,0.695103,0.76385,0.050773,0.557276,0.13091,0.486681,0.39769,0.731453,0.385982,0.084385,0.592604,0.630255,0.114459,0.384073,0.859099,0.574301,0.477104,0.263605,0.927826,0.52566,0.402557,0.985247,0.478443,0.52101,0.070212,0.713651,0.365117,0.881462,0.271064,0.511468,0.452328,0.596336,0.167115,0.89983,0.42388,0.86903,0.427951,0.708662,0.557866,0.747685,0.77486,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,1,0,0,0,0,?,?,?,?,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.255319,0.4,0.854508,?,?,?,1,0,0,0,?,?,?,?,0.810643,0.121681,0.90273,0.916143,0.867642,0.455315,0.221339,0.418823,0.843864,0.349078,0.810967,0.757474,0.241344,0.162689,0.478836,0.264763,0.640654,0.217646,0.928772,0.978396,0.994376,0.472549,0.483386,0.983393,0.890623,0.831053,0.273658,0.310257,0.784499,0.680207,0.47439,0.094705,0.317455,0.996178,0.832927,0.115738,0.310343,0.687379,0.251247,0.333737,0.825505,0.771764,0.537981,0.648881,0.846586,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,1,0,0,0,0,?,?,?,?,0,0,1,0,0,?,?,?,?,?,?,?,?,?,0,1,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0.122074,0.865574,0,?,?,?,1,0,0,0,?,?,?,?,0.247046,0.258339,0.433695,0.051607,0.219097,0.529901,0.465413,0.002469,0.606619,0.074373,0.392667,0.39528,0.277385,0.531687,0.737764,0.107317,0.893734,0.928362,0.320065,0.2104,0.941805,0.343156,0.339694,0.005431,0.792117,0.310064,0.497184,0.999145,0.876093,0.301294,0.802447,0.730657,0.349197,0.97364,0.93451,0.743058,0.991271,0.546287,0.815177,0.226758,0.568295,0.706363,0.455311,0.936477,0.447154,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,0,1,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.361968,0.544262,0.180328,?,?,?,1,0,0,0,?,?,?,?,0.800469,0.082572,0.343604,0.451148,0.830844,0.381687,0.596545,0.566908,0.907488,0.181099,0.454442,0.735945,0.914995,0.709934,0.586584,0.631838,0.363327,0.44257,0.281916,0.984097,0.503129,0.373891,0.235988,0.245416,0.607755,0.467963,0.488059,0.023334,0.489731,0.404733,0.78946,0.829125,0.582062,0.004237,0.243881,0.37352,0.021246,0.056441,0.963566,0.909325,0.119052,0.727211,0.732482,0.985307,0.404051,2
?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0.705882,0,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,0,0,0,0,1,?,?,?,?,?,?,?,?,?,0,1,0,0,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.148936,0.167213,0.055328,?,?,?,1,0,0,0,?,?,?,?,0.482442,0.379478,0.384896,0.578839,0.443352,0.417121,0.082229,0.251729,0.587275,0.001964,0.485615,0.960661,0.496565,0.732038,0.759606,0.290584,0.472176,0.374725,0.701897,0.154954,0.277335,0.080528,0.282034,0.539998,0.673818,0.044035,0.992668,0.926214,0.495072,0.477654,0.521757,0.200417,0.552157,0.745141,0.477728,0.649985,0.814026,0.327121,0.217027,0.753015,0.042876,0.959764,0.234576,0.943924,0.398359,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,1,0,0,0,0,?,?,?,?,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.015957,0.865574,1,0,1,0,1,0,0,0,?,?,?,?,0.742463,0.266785,0.365984,0.272292,0.572993,0.882715,0.599137,0.44716,0.938896,0.710785,0.348132,0.498065,0.759153,0.623032,0.462193,0.871506,0.031109,0.769713,0.216281,0.274683,0.797427,0.264634,0.633646,0.71481,0.614374,0.08005,0.197214,0.705919,0.807412,0.013529,0.706962,0.87911,0.453387,0.609685,0.740648,0.424532,0.025707,0.533944,0.719225,0.079569,0.979673,0.103505,0.965924,0.757541,0.239749,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0.823529,0,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,0,0,0,0,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0.069415,0.786951,0,?,?,?,1,0,0,0,?,?,?,?,0.266785,0.689714,0.831659,0.896572,0.184723,0.489844,0.323037,0.840865,0.166325,0.904412,0.77146,0.143725,0.593863,0.526205,0.707278,0.049591,0.927144,0.379279,0.083728,0.905873,0.076868,0.490192,0.053673,0.519687,0.995178,0.621402,0.010569,0.474925,0.723211,0.953818,0.717961,0.152163,0.202911,0.377514,0.841095,0.612893,0.321424,0.265451,0.277197,0.772231,0.911328,0.164639,0.357778,0.390712,0.778558,3
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,0,0,1,0,0,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.202128,0.8,0.156148,?,?,?,1,0,0,0,?,?,?,?,0.253887,0.39903,0.365401,0.9163,0.000108,0.673764,0.684949,0.285742,0.217974,0.663387,0.595269,0.354605,0.025088,0.901476,0.928198,0.341009,0.348335,0.551663,0.95895,0.743819,0.896197,0.793528,0.814107,0.033402,0.733845,0.422228,0.629427,0.017696,0.9887,0.34799,0.339121,0.513596,0.508064,0.717719,0.069126,0.911613,0.428174,0.510879,0.541425,0.773568,0.595406,0.685398,0.674838,0.74855,0.605627,U
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,?,?,?,?,?,0,0,0,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,1,0.361702,0.219672,0.614754,?,?,?,1,0,0,0,?,?,?,?,0.128713,0.04633,0.254309,0.110695,0.698718,0.870333,0.226046,0.85181,0.716291,0.628764,0.872328,0.500152,0.67637,0.554065,0.193103,0.077744,0.611254,0.317692,0.08547,0.517128,0.569324,0.724073,0.172623,0.131827,0.808998,0.290772,0.871398,0.819719,0.154324,0.696632,0.174596,0.569499,0.791579,0.092365,0.629123,0.149958,0.213034,0.124526,0.089637,0.515115,0.034528,0.223972,0.019755,0.45534,0.027772,5
?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,1,0,0,0,0,?,?,?,?,0,0,0,0,1,?,?,?,?,?,?,?,?,?,0,1,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.12234,0.4,0.156148,?,?,?,1,0,0,0,?,?,?,?,0.446993,0.952144,0.221248,0.348425,0.202553,0.48541,0.976326,0.034472,0.098583,0.530999,0.818648,0.300952,0.457795,0.762544,0.889623,0.476747,0.561173,0.476062,0.762455,0.590583,0.33099,0.765602,0.148377,0.449509,0.926307,0.669984,0.214882,0.227929,0.918783,0.761389,0.045579,0.177123,0.901174,0.948382,0.502768,0.038874,0.909225,0.16141,0.328977,0.814151,0.909742,0.078106,0.742715,0.698953,0.823435,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,1,0,0,0,0,?,?,?,?,0,0,0,1,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.095745,0.4,1,?,?,?,1,0,0,0,?,?,?,?,0.387562,0.251706,0.98025,0.858578,0.786119,0.353089,0.881966,0.56939,0.636373,0.686295,0.201245,0.613649,0.160867,0.109815,0.468316,0.345337,0.648272,0.629665,0.375517,0.094031,0.548172,0.427534,0.384604,0.495314,0.575283,0.324596,0.229896,0.570115,0.062,0.006006,0.656242,0.72421,0.646738,0.734455,0.501247,0.289324,0.327954,0.028217,0.595511,0.521183,0.949872,0.869938,0.912582,0.107625,0.315777,3
?,?,?,?,?,?,?,?,?,?,0,0,0,?,?,?,?,?,?,?,?,?,0,0,?,0,1,0,0,0,1,0,0,0,0,0,?,?,?,?,0,0,0,0,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.015957,0.245836,0.156148,?,?,?,1,0,0,0,?,?,?,?,0.743824,0.088029,0.842636,0.840093,0.126517,0.688258,0.767783,0.317371,0.876377,0.311407,0.687784,0.217581,0.333587,0.410864,0.047334,0.369946,0.952837,0.723209,0.362062,0.516306,0.850504,0.158641,0.651495,0.413892,0.036191,0.270649,0.038831,0.146402,0.91,0.396321,0.093557,0.694279,0.932145,0.376089,0.115001,0.054307,0.540422,0.672808,0.520717,0.031661,0.403763,0.714984,0.813199,0.254323,0.956554,3
